Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/20/20 	_x86_64_	(32 CPU)

18:45:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:20      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:45:20      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      19    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
18:45:20      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:20      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:45:20     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:22     all    3.16    0.00    0.03    0.00    0.00    0.00    0.00    0.00   96.81
18:45:22       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:22       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
